CODE,Country,Date,Confirmed Cases,Daily Confirmed,Deaths,Daily Deaths,Recovered,Daily Recovered,Region,Income Level,GDP,Population
LUX,Luxembourg,5/7/2020,3859,8,100,2,3505,53,Europe,High income,73693000000,615729
AZE,Bahamas,5/7/2020,92,0,11,0,26,0,Latin America & Caribbean,High income,13710000000,389482
AZE,Bahamas,5/10/2020,92,0,11,0,37,0,Latin America & Caribbean,High income,13710000000,389482
BRB,Barbados,3/29/2020,33,7,0,0,0,0,Latin America & Caribbean,High income,5339000000,287025
BRB,Barbados,6/1/2020,92,0,7,0,76,0,Latin America & Caribbean,High income,5339000000,287025
BLR,Belarus,5/12/2020,24873,967,142,7,6974,443,Europe,Upper middle income,63664000000,9452411
BLZ,Belize,4/1/2020,3,0,0,0,0,0,Latin America & Caribbean,Upper middle income,2071000000,390353
BLZ,Belize,4/30/2020,18,0,2,0,9,0,Latin America & Caribbean,Upper middle income,2071000000,390353
CHE,Switzerland,5/11/2020,30344,39,1845,12,26800,200,Europe,High income,740702000000,8591365
PRY,Paraguay,4/16/2020,174,13,8,0,30,7,Latin America & Caribbean,Upper middle income,45376000000,7044636
CHE,Switzerland,5/14/2020,30463,50,1872,2,27100,0,Europe,High income,740702000000,8591365
SLE,Sierra Leone,5/4/2020,178,12,9,1,37,8,Sub-Saharan Africa,Low income,4221000000,7813215
DEU,Germany,2/21/2020,16,0,0,0,14,2,Europe,High income,4157120000000,83517045
DEU,Germany,3/15/2020,5795,1210,11,2,46,0,Europe,High income,4157120000000,83517045
DEU,Germany,3/21/2020,22213,2365,84,17,233,53,Europe,High income,4157120000000,83517045
DEU,Germany,4/16/2020,137698,2945,4052,248,77000,4400,Europe,High income,4157120000000,83517045
DEU,Germany,4/19/2020,145184,1842,4586,127,88000,2600,Europe,High income,4157120000000,83517045
JOR,Jordan,4/4/2020,323,13,5,0,74,16,Middle East & North Africa,Upper middle income,46451000000,10101694
LBY,Libya,5/17/2020,65,0,3,0,35,7,Middle East & North Africa,Upper middle income,50424000000,6777452
ETH,Ethiopia,5/17/2020,317,11,5,0,113,0,Sub-Saharan Africa,Low income,99371000000,112078730
GUY,Guyana,5/17/2020,117,0,10,0,43,0,Latin America & Caribbean,Upper middle income,4609000000,782766
MNG,Mongolia,5/15/2020,98,0,0,0,20,5,Central Asia,Lower middle income,14960000000,3225167
YEM,Yemen,5/15/2020,106,21,15,3,1,0,Middle East & North Africa,Low income,31385000000,29161922
GHA,Ghana,5/1/2020,2074,0,17,0,212,0,Sub-Saharan Africa,Lower middle income,72264000000,28833629
GHA,Ghana,6/2/2020,8297,227,38,2,2986,39,Sub-Saharan Africa,Lower middle income,72264000000,28833629
KNA,Saint Kitts and Nevis,5/24/2020,15,0,0,0,15,0,Latin America & Caribbean,Upper middle income,1118000000,52823
PAK,Pakistan,4/23/2020,11155,1079,237,25,2527,371,South Asia,Lower middle income,282506007859,216565318
LUX,Luxembourg,5/10/2020,3886,9,101,0,3586,36,Europe,High income,73693000000,615729
PNG,Papua New Guinea,5/18/2020,8,0,0,0,8,0,East Asia & Pacific,Lower middle income,22114000000,8776109
PRT,Portugal,3/13/2020,112,53,0,0,1,1,Europe,High income,249912000000,10226187
SLV,El Salvador,4/23/2020,250,13,8,1,67,4,Latin America & Caribbean,Lower middle income,28202000000,6453553
HRV,Croatia,3/6/2020,11,1,0,0,0,0,Europe,High income,64590000000,4130304
AZE,Bahamas,3/16/2020,1,1,0,0,0,0,Latin America & Caribbean,High income,13710000000,389482
KHM,Cambodia,1/31/2020,1,0,NULL,0,NULL,0,East Asia & Pacific,Lower middle income,29309000000,16486542
KHM,Cambodia,2/23/2020,1,0,0,0,1,0,East Asia & Pacific,Lower middle income,29309000000,16486542
ESP,Spain,3/18/2020,13910,2162,623,90,1081,53,Europe,High income,1497080000000,46736776
ESP,Spain,4/7/2020,141942,5267,14045,704,43208,2771,Europe,High income,1497080000000,46736776
ESP,Spain,4/10/2020,158273,5051,16081,634,55668,3503,Europe,High income,1497080000000,46736776
ESP,Spain,4/13/2020,170099,3268,17756,547,64727,2336,Europe,High income,1497080000000,46736776
KOR,"Korea, South",5/7/2020,10822,12,256,0,9484,65,East Asia & Pacific,High income,1744360000000,51225308
CHN,China,3/26/2020,81782,121,3291,6,74175,408,East Asia & Pacific,Upper middle income,15468100000000,1433783686
CHN,China,5/3/2020,83964,5,4637,0,78684,98,East Asia & Pacific,Upper middle income,15468100000000,1433783686
CHN,China,5/23/2020,84084,3,4638,0,79335,3,East Asia & Pacific,Upper middle income,15468100000000,1433783686
ETH,Ethiopia,5/11/2020,250,11,5,0,105,6,Sub-Saharan Africa,Low income,99371000000,112078730
ETH,Ethiopia,5/20/2020,389,24,5,0,122,2,Sub-Saharan Africa,Low income,99371000000,112078730
FJI,Fiji,5/2/2020,18,0,0,0,14,2,East Asia & Pacific,Upper middle income,5671000000,889953
NER,Niger,5/14/2020,876,16,50,1,677,19,Sub-Saharan Africa,Low income,10628000000,23310715
NER,Niger,5/20/2020,920,6,58,3,738,4,Sub-Saharan Africa,Low income,10628000000,23310715
ALB,Albania,5/20/2020,964,15,31,0,758,16,Europe,Upper middle income,17210000000,2880917
ALB,Albania,3/26/2020,174,28,6,1,17,0,Europe,Upper middle income,17210000000,2880917
ALB,Albania,3/29/2020,212,15,10,0,33,2,Europe,Upper middle income,17210000000,2880917
ALB,Albania,5/23/2020,989,8,31,0,783,6,Europe,Upper middle income,17210000000,2880917
KGZ,Kyrgyzstan,4/22/2020,612,22,7,0,254,38,Central Asia,Lower middle income,8781000000,6415850
KGZ,Kyrgyzstan,5/15/2020,1111,29,14,2,745,10,Central Asia,Lower middle income,8781000000,6415850
MNG,Mongolia,5/12/2020,42,0,0,0,15,1,Central Asia,Lower middle income,14960000000,3225167
SGP,Singapore,3/6/2020,130,13,0,0,78,0,East Asia & Pacific,High income,391875000000,5804337
SGP,Singapore,4/10/2020,2108,198,7,1,492,32,East Asia & Pacific,High income,391875000000,5804337
DEU,Germany,4/22/2020,150648,2357,5279,246,99400,4200,Europe,High income,4157120000000,83517045
DEU,Germany,5/15/2020,175233,755,7897,13,151597,1297,Europe,High income,4157120000000,83517045
DEU,Germany,5/24/2020,180328,342,8283,22,160281,565,Europe,High income,4157120000000,83517045
DEU,Germany,2/18/2020,16,0,0,0,12,11,Europe,High income,4157120000000,83517045
DEU,Germany,2/24/2020,16,0,0,0,14,0,Europe,High income,4157120000000,83517045
DEU,Germany,3/18/2020,12327,3070,28,4,105,38,Europe,High income,4157120000000,83517045
DEU,Germany,3/24/2020,32986,3930,157,34,3243,2790,Europe,High income,4157120000000,83517045
CHN,China,3/3/2020,80151,125,2945,33,47404,2594,East Asia & Pacific,Upper middle income,15468100000000,1433783686
LBY,Libya,5/8/2020,64,0,3,0,24,0,Middle East & North Africa,Upper middle income,50424000000,6777452
LTU,Lithuania,5/20/2020,1577,15,60,0,1049,24,Europe,High income,57602000000,2759627
MWI,Malawi,5/18/2020,70,0,3,0,27,0,Sub-Saharan Africa,Low income,7861000000,18628747
ESY,Estonia,4/24/2020,1605,13,46,1,206,14,Europe,High income,33235000000,1325648
ESY,Estonia,5/26/2020,1834,10,65,0,1552,14,Europe,High income,33235000000,1325648
MUS,Mauritius,5/17/2020,332,0,10,0,322,0,Sub-Saharan Africa,Upper middle income,15757000000,1198575
NIU,North Macedonia,5/21/2020,1898,40,111,1,1378,11,Europe,Upper middle income,13700000000,2083459
NIU,North Macedonia,4/28/2020,1421,22,71,6,589,36,Europe,Upper middle income,13700000000,2083459
ATG,Antigua and Barbuda,3/27/2020,7,0,0,0,0,0,Latin America & Caribbean,High income,1809000000,97118
ATG,Antigua and Barbuda,4/28/2020,24,0,3,0,11,0,Latin America & Caribbean,High income,1809000000,97118
GHA,Ghana,5/27/2020,7303,186,34,0,2412,95,Sub-Saharan Africa,Lower middle income,72264000000,28833629
GHA,Ghana,3/27/2020,137,5,4,0,2,1,Sub-Saharan Africa,Lower middle income,72264000000,28833629
GHA,Ghana,5/4/2020,2719,550,18,0,294,65,Sub-Saharan Africa,Lower middle income,72264000000,28833629
IRQ,Iraq,4/5/2020,961,83,61,5,279,20,Middle East & North Africa,Upper middle income,246932000000,39309783
WBG,Western Sahara,5/25/2020,9,0,0,0,6,0,Sub-Saharan Africa,Low income,906000000,594603
WBG,Western Sahara,5/31/2020,9,0,1,0,6,0,Sub-Saharan Africa,Low income,906000000,594603
ZWE,Zimbabwe,3/31/2020,8,1,1,0,0,0,Sub-Saharan Africa,Lower middle income,25812000000,14645468
ISL,Iceland,5/20/2020,1803,1,10,0,1789,0,Europe,High income,26821000000,339031
ISL,Iceland,3/23/2020,588,20,1,0,51,46,Europe,High income,26821000000,339031
SAU,Saudi Arabia,5/15/2020,49176,2307,292,9,21869,2818,Middle East & North Africa,High income,790062000000,34268528
SEN,Senegal,4/1/2020,190,15,1,1,45,5,Sub-Saharan Africa,Lower middle income,28062000000,16296364
SEN,Senegal,4/7/2020,237,11,2,0,105,13,Sub-Saharan Africa,Lower middle income,28062000000,16296364
PHL,Philippines,5/30/2020,17224,590,950,8,3808,88,East Asia & Pacific,Lower middle income,389048000000,108116615
GTM,Guatemala,4/4/2020,61,11,2,1,15,3,Latin America & Caribbean,Upper middle income,87629000000,17581472
GTM,Guatemala,4/7/2020,77,7,3,0,17,2,Latin America & Caribbean,Upper middle income,87629000000,17581472
#N/A,Holy See,4/6/2020,7,0,0,0,0,0,Europe,NULL,NULL,NULL
KAZ,Kazakhstan,5/9/2020,4975,141,31,0,1776,145,Central Asia,Upper middle income,177322000000,18551427
KAZ,Kazakhstan,5/12/2020,5279,72,32,0,2223,149,Central Asia,Upper middle income,177322000000,18551427
JOR,Jordan,4/10/2020,372,0,7,0,170,9,Middle East & North Africa,Upper middle income,46451000000,10101694
MLT,Malta,4/12/2020,378,8,3,0,44,28,Middle East & North Africa,High income,16338000000,440372
LBY,Libya,4/18/2020,49,0,1,0,11,0,Middle East & North Africa,Upper middle income,50424000000,6777452
GNB,Guinea-Bissau,3/27/2020,2,0,0,0,0,0,Sub-Saharan Africa,Low income,1669000000,1920922
GUY,Guyana,4/18/2020,63,0,6,0,9,0,Latin America & Caribbean,Upper middle income,4609000000,782766
GUY,Guyana,4/21/2020,66,1,7,0,9,0,Latin America & Caribbean,Upper middle income,4609000000,782766
GUY,Guyana,5/26/2020,139,2,11,0,62,0,Latin America & Caribbean,Upper middle income,4609000000,782766
HUN,Hungary,5/20/2020,3598,42,470,3,1454,42,Europe,High income,177734000000,9684679
HUN,Hungary,5/26/2020,3771,15,499,8,1836,125,Europe,High income,177734000000,9684679
MUS,Mauritius,4/24/2020,331,0,9,0,285,19,Sub-Saharan Africa,Upper middle income,15757000000,1198575
MUS,Mauritius,5/23/2020,332,0,10,0,322,0,Sub-Saharan Africa,Upper middle income,15757000000,1198575
MUS,Mauritius,5/26/2020,334,0,10,0,322,0,Sub-Saharan Africa,Upper middle income,15757000000,1198575
MLI,Mali,3/30/2020,25,7,2,1,0,0,Sub-Saharan Africa,Low income,19332000000,19658031
COM,Comoros,5/2/2020,3,2,0,0,0,0,Sub-Saharan Africa,Lower middle income,1178000000,832322
COM,Comoros,5/5/2020,3,0,0,0,0,0,Sub-Saharan Africa,Lower middle income,1178000000,832322
COM,Comoros,5/8/2020,8,0,1,0,0,0,Sub-Saharan Africa,Lower middle income,1178000000,832322
GNQ,Equatorial Guinea,5/31/2020,1306,0,12,0,200,0,Sub-Saharan Africa,Upper middle income,12263000000,1355986
LIE,Liechtenstein,3/8/2020,1,0,0,0,0,0,Europe,High income,6193677543,38019
HTI,Haiti,4/26/2020,74,2,6,0,7,1,Latin America & Caribbean,Low income,9648000000,11263770
Jersey,Jersey,3/14/2020,2,2,0,0,0,0,Europe,NULL,NULL,NULL
TGO,Togo,3/23/2020,18,2,0,0,0,0,Sub-Saharan Africa,Low income,6132000000,8082366
NAM,Namibia,5/9/2020,16,0,0,0,10,1,Sub-Saharan Africa,Upper middle income,14627000000,2494530
ARE,United Arab Emirates,3/19/2020,140,27,0,0,31,5,Middle East & North Africa,High income,449130000000,9770529
AND,Andorra,4/14/2020,659,13,31,2,128,0,Europe,High income,2858406626,77142
AND,Andorra,3/13/2020,1,0,0,0,0,0,Europe,High income,2858406626,77142
MNG,Mongolia,3/18/2020,6,1,0,0,0,0,Central Asia,Lower middle income,14960000000,3225167
MNG,Mongolia,3/21/2020,10,4,0,0,0,0,Central Asia,Lower middle income,14960000000,3225167
KGZ,Kyrgyzstan,3/21/2020,14,8,0,0,0,0,Central Asia,Lower middle income,8781000000,6415850
KGZ,Kyrgyzstan,3/24/2020,42,26,0,0,0,0,Central Asia,Lower middle income,8781000000,6415850
IRN,Iran,4/2/2020,50468,2875,3160,124,16711,1238,Middle East & North Africa,Upper middle income,495694000000,82913906
MAR,Morocco,3/4/2020,1,0,0,0,0,0,Middle East & North Africa,Lower middle income,129056000000,36471769
MAR,Morocco,4/28/2020,4252,132,165,3,778,83,Middle East & North Africa,Lower middle income,129056000000,36471769
MOZ,Mozambique,5/27/2020,227,14,1,0,71,0,Sub-Saharan Africa,Low income,16294000000,30366036
HTI,Haiti,5/19/2020,533,0,21,0,21,0,Latin America & Caribbean,Low income,9648000000,11263770
FIN,Finland,2/18/2020,1,0,0,0,1,0,Europe,High income,289243000000,5532156
FIN,Finland,4/16/2020,3369,132,75,3,1700,1400,Europe,High income,289243000000,5532156
FIN,Finland,4/25/2020,4475,80,186,9,2500,0,Europe,High income,289243000000,5532156
GAB,Gabon,3/30/2020,7,0,1,0,0,0,Sub-Saharan Africa,Upper middle income,17893000000,2172579
GAB,Gabon,4/25/2020,176,4,3,0,30,4,Sub-Saharan Africa,Upper middle income,17893000000,2172579
MYS,Malaysia,5/2/2020,6176,105,103,0,4326,116,East Asia & Pacific,Upper middle income,401985000000,31949777
LUX,Luxembourg,3/7/2020,2,0,0,0,0,0,Europe,High income,73693000000,615729
LUX,Luxembourg,4/11/2020,3270,47,62,8,500,0,Europe,High income,73693000000,615729
LUX,Luxembourg,4/14/2020,3307,15,67,0,500,0,Europe,High income,73693000000,615729
ZAF,South Africa,3/6/2020,1,0,0,0,0,0,Sub-Saharan Africa,Upper middle income,386727000000,58558270
BLZ,Belize,3/26/2020,2,0,0,0,0,0,Latin America & Caribbean,Upper middle income,2071000000,390353
BLZ,Belize,4/21/2020,18,0,2,0,2,0,Latin America & Caribbean,Upper middle income,2071000000,390353
BEN,Benin,4/14/2020,35,0,1,0,18,13,Sub-Saharan Africa,Low income,12129000000,11801151
BEN,Benin,5/4/2020,96,6,2,0,50,8,Sub-Saharan Africa,Low income,12129000000,11801151
BWQ,Botswana,4/26/2020,22,0,1,0,0,0,Sub-Saharan Africa,Upper middle income,20873000000,2303697
BWQ,Botswana,5/31/2020,35,0,1,0,20,0,Sub-Saharan Africa,Upper middle income,20873000000,2303697
HRV,Croatia,4/4/2020,1126,47,12,4,119,27,Europe,High income,64590000000,4130304
KWT,Kuwait,2/25/2020,11,10,0,0,0,0,Middle East & North Africa,High income,142999000000,4207083
KWT,Kuwait,4/17/2020,1658,134,5,2,258,33,Middle East & North Africa,High income,142999000000,4207083
KWT,Kuwait,4/26/2020,3075,183,20,1,806,150,Middle East & North Africa,High income,142999000000,4207083
KWT,Kuwait,5/16/2020,13802,942,107,11,3843,203,Middle East & North Africa,High income,142999000000,4207083
KWT,Kuwait,5/19/2020,16764,1073,121,3,4681,342,Middle East & North Africa,High income,142999000000,4207083
KGZ,Kyrgyzstan,5/21/2020,1313,43,14,0,923,13,Central Asia,Lower middle income,8781000000,6415850
ALB,Albania,4/21/2020,609,25,26,0,345,18,Europe,Upper middle income,17210000000,2880917
Greenland,Greenland,3/17/2020,1,0,0,0,0,0,Europe,NULL,NULL,NULL
Guernsey,Guernsey,3/15/2020,1,0,0,0,0,0,Europe,NULL,NULL,NULL
GNQ,Guinea,4/22/2020,761,73,6,0,164,37,Sub-Saharan Africa,Low income,13603000000,12771246
GNQ,Guinea,5/24/2020,3275,99,20,0,1673,42,Sub-Saharan Africa,Low income,13603000000,12771246
GNQ,Guinea,5/30/2020,3706,50,23,1,2030,30,Sub-Saharan Africa,Low income,13603000000,12771246
GNB,Guinea-Bissau,5/24/2020,1114,0,6,0,42,0,Sub-Saharan Africa,Low income,1669000000,1920922
GUY,Guyana,4/24/2020,73,3,7,0,12,3,Latin America & Caribbean,Upper middle income,4609000000,782766
PAN,Panama,4/5/2020,1801,128,46,5,13,0,Latin America & Caribbean,High income,75494000000,4246439
POL,Poland,4/29/2020,12640,422,624,28,3025,370,Europe,High income,643274000000,37887768
THA,Thailand,3/2/2020,43,1,1,0,31,3,East Asia & Pacific,Upper middle income,547431000000,69037513
GNQ,Equatorial Guinea,4/3/2020,16,1,0,0,1,0,Sub-Saharan Africa,Upper middle income,12263000000,1355986
AUS,Australia,2/2/2020,12,0,0,0,2,0,East Asia & Pacific,High income,1481460000000,25203198
AUS,Australia,3/5/2020,55,3,2,0,21,10,East Asia & Pacific,High income,1481460000000,25203198
SGP,Singapore,3/1/2020,106,4,0,0,72,0,East Asia & Pacific,High income,391875000000,5804337
SGP,Singapore,3/27/2020,732,49,2,0,183,11,East Asia & Pacific,High income,391875000000,5804337
SGP,Singapore,4/2/2020,1049,49,4,1,266,21,East Asia & Pacific,High income,391875000000,5804337
ESP,Spain,2/4/2020,1,0,0,0,0,0,Europe,High income,1497080000000,46736776
ESP,Spain,2/7/2020,1,0,0,0,0,0,Europe,High income,1497080000000,46736776
ESP,Spain,3/1/2020,84,39,0,0,2,0,Europe,High income,1497080000000,46736776
ESP,Spain,3/7/2020,500,100,10,5,30,28,Europe,High income,1497080000000,46736776
ESP,Spain,4/5/2020,131646,5478,12641,694,38080,3861,Europe,High income,1497080000000,46736776
ESP,Spain,4/8/2020,148220,6278,14792,747,48021,4813,Europe,High income,1497080000000,46736776
ESP,Spain,5/4/2020,218011,545,25428,164,121343,2441,Europe,High income,1497080000000,46736776
ESP,Spain,5/7/2020,221447,1122,26070,213,128511,2509,Europe,High income,1497080000000,46736776
HND,Honduras,4/26/2020,627,0,59,0,65,0,Latin America & Caribbean,Lower middle income,25560000000,9746117
BGD,Bangladesh,3/18/2020,14,4,1,1,3,0,South Asia,Lower middle income,343279000000,163046161
GMB,Gambia,5/1/2020,12,1,1,0,8,0,Sub-Saharan Africa,Low income,1870000000,2347706
GMB,Gambia,5/4/2020,17,0,1,0,9,0,Sub-Saharan Africa,Low income,1870000000,2347706
MDV,Maldives,5/16/2020,1078,47,4,0,58,9,South Asia,Upper middle income,6213000000,530953
TZA,Tanzania,4/7/2020,24,0,1,0,5,2,Sub-Saharan Africa,Low income,64888000000,58005463
TZA,Tanzania,4/27/2020,299,0,10,0,48,0,Sub-Saharan Africa,Low income,64888000000,58005463
TTO,Trinidad and Tobago,4/4/2020,103,5,6,0,1,0,Latin America & Caribbean,High income,23235000000,1394973
TTO,Trinidad and Tobago,5/6/2020,116,0,8,0,103,0,Latin America & Caribbean,High income,23235000000,1394973
HUN,Hungary,3/18/2020,58,8,1,0,2,0,Europe,High income,177734000000,9684679
IRQ,Iraq,3/25/2020,346,30,29,2,103,28,Middle East & North Africa,Upper middle income,246932000000,39309783
IRQ,Iraq,4/26/2020,1820,57,87,1,1263,39,Middle East & North Africa,Upper middle income,246932000000,39309783
JAM,Jamaica,3/13/2020,8,6,0,0,0,0,Latin America & Caribbean,Upper middle income,16717000000,2948279
JAM,Jamaica,4/20/2020,223,50,5,0,27,0,Latin America & Caribbean,Upper middle income,16717000000,2948279
COL,Colombia,4/13/2020,2852,76,112,3,319,49,Latin America & Caribbean,Upper middle income,352810000000,50339443
COM,Comoros,5/20/2020,34,23,1,0,8,5,Sub-Saharan Africa,Lower middle income,1178000000,832322
CZE,Czechia,4/17/2020,6549,116,173,4,1174,202,Europe,High income,259736000000,10689209
CZE,Czechia,5/13/2020,8269,48,290,7,5047,158,Europe,High income,259736000000,10689209
BIH,Bosnia and Herzegovina,5/14/2020,2218,37,122,2,1272,44,Europe,Upper middle income,21343000000,3301000
PHL,Philippines,3/25/2020,636,84,38,3,26,6,East Asia & Pacific,Lower middle income,389048000000,108116615
PHL,Philippines,5/22/2020,13597,163,857,11,3092,92,East Asia & Pacific,Lower middle income,389048000000,108116615
BDI,Burundi,5/22/2020,42,0,1,0,20,0,Sub-Saharan Africa,Low income,3714000000,10864245
CHE,Switzerland,5/29/2020,30828,32,1919,0,28300,0,Europe,High income,740702000000,8591365
MDV,Maldives,5/22/2020,1274,58,4,0,109,18,South Asia,Upper middle income,6213000000,530953
BGD,Bangladesh,3/16/2020,8,3,0,0,2,2,South Asia,Lower middle income,343279000000,163046161
MLT,Malta,3/23/2020,107,17,0,0,2,0,Middle East & North Africa,High income,16338000000,440372
ROU,Romania,3/26/2020,1029,123,23,6,94,8,Europe,Upper middle income,263133000000,19364557
ROU,Romania,5/26/2020,18429,146,1216,11,11874,244,Europe,Upper middle income,263133000000,19364557
ERI,Eritrea,5/11/2020,39,0,0,0,38,1,Sub-Saharan Africa,Low income,8116000000,3497117
COL,Colombia,4/14/2020,2979,127,127,15,354,35,Latin America & Caribbean,Upper middle income,352810000000,50339443
CHL,Chile,3/12/2020,23,0,0,0,0,0,Latin America & Caribbean,High income,313561000000,18952038
CHL,Chile,4/7/2020,5116,301,43,6,898,170,Latin America & Caribbean,High income,313561000000,18952038
CHL,Chile,4/13/2020,7525,312,82,2,2367,308,Latin America & Caribbean,High income,313561000000,18952038
